id,status,rating,email,img,nickname,review,date,productId,handle,variant,verified_purchase,orderId,reply,replied_at,metaobject_handle,incentivized
kHU9x7-exOU,Active,3,rachel.s71@gmail.com,,Wallace V.,anyone know any good niches?,2024-07-11T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-kHU9x7-exOU,
NsWFIuYM4NK,Active,5,lucas.o.94@yahoo.com,,Lucas O.,"pro tip, buy multiple account to print cash",2024-07-11T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-NsWFIuYM4NK,
HHW59J72lDX,Active,4,kai.r.26@outlook.com,,Kai R.,as expected,2024-07-11T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-HHW59J72lDX,
jJszbOTZPhT,Active,5,zachary.q852@gmail.com,,Bryce O.,"Worked well, the account was already monetized with 10k followers.",2024-07-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-jJszbOTZPhT,
cyOORjN1WZC,Active,5,bella.f159@gmail.com,,Jude L.,"THe account works just as imagined, was monitezed right away and started to make my first money in the first month.",2024-07-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-cyOORjN1WZC,
7sALPC_CWex,Active,4,maurice.g852@gmail.com,,Brent I.,quick and easy,2024-07-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-7sALPC_CWex,
CoFHM3e_foo,Active,4,laura.a852@gmail.com,,Luke F.,no issues,2024-07-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-CoFHM3e_foo,
TBZTPONPxSB,Active,5,emily.o852@gmail.com,,Reed I.,"Just made my first thousand dollars, insane this",2024-07-10T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-TBZTPONPxSB,
lvxy3HUYduz,Active,5,hubert.z741@gmail.com,,Aaron F.,"got my first check with a couple of hundred dollars, its not everything but it is a good start",2024-07-10T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-lvxy3HUYduz,
fPLsUK4OKBek,Active,4,melissa.l963@gmail.com,,Axel C.,doubted it would work but I have nothing to complain about,2024-07-10T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-fPLsUK4OKBek,
oy1ImpCoOvy3,Active,3,warren.k852@gmail.com,,Leander O.,just have to fins product,2024-07-10T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-oy1ImpCoOvy3,
iTOvrMxiOj68,Active,4,rachel.s741@gmail.com,,Dean V.,The YouTube account was delivered as promised ,2024-07-10T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-iTOvrMxiOj68,
KPI6COOls96,Active,3,wayne.v963@gmail.com,,Fiona C.,hard to get views but account was good,2024-07-10T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-KPI6COOls96,
PtpBNSF2SHe,Active,5,noah.p.90@yahoo.com,,Noah P.,legit actually,2024-07-10T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-PtpBNSF2SHe,
MKeg2UW2FSD,Active,5,karen.f159@gmail.com,,Wade P.,works good,2024-07-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-MKeg2UW2FSD,
xAxcY0GEuDm,Active,5,albert.g741@gmail.com,,Leo M.,"came with 10k followers and works good, good for those who live outisde us like miself",2024-07-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-xAxcY0GEuDm,
ZjzVRYs5ZZW,Active,4,olivia.a741@gmail.com,,Keith J.,nice,2024-07-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-ZjzVRYs5ZZW,
9BsQRDsBR0c,Active,4,allen.y741@gmail.com,,Jake G.,got it quick and it was already monetized,2024-07-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-9BsQRDsBR0c,
0DNW09QW9Nx,Active,4,hubert.z741@gmail.com,,Joel J.,it works,2024-07-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-0DNW09QW9Nx,
gULphXce_XV,Active,5,melissa.l963@gmail.com,,Levi G.,account was ready to use and shop was easy to link,2024-07-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-gULphXce_XV,
peGwKb1XYUcv,Active,4,warren.k852@gmail.com,,Leon D.,"shop linked easily, just gotta start earning now🤑 ",2024-07-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-peGwKb1XYUcv,
j4RmAdrgcH4X,Active,5,olivia.t741@gmail.com,,Calista P.,"easy to set up, no issues at all!",2024-07-09T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-j4RmAdrgcH4X,
wOjDyunzVRGO,Active,4,wayne.v963@gmail.com,,Fiona C.,no problems with youtube,2024-07-09T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-wOjDyunzVRGO,
WpJBnWy-MNR,Active,4,natalie.c852@gmail.com,,Oscar W.,"Fast service, monetized as promised.",2024-07-09T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-WpJBnWy-MNR,
rxhmeXMQzij,Active,4,chen.i.95@hotmail.com,,Chen I.,"found a good product, ordered a sample, now earning 500usd/week",2024-07-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-rxhmeXMQzij,
Hv30vagUFQh,Active,5,brandon.g369@gmail.com,,Drew Q.,Good experiencce,2024-07-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Hv30vagUFQh,
MuCVSClMeKg,Active,5,laura.a6@gmail.com,,Jack N.,perffect just perfect,2024-07-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-MuCVSClMeKg,
dDSA99lvMcr,Active,4,lester.y852@gmail.com,,Glenn K.,everything was set up easily,2024-07-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-dDSA99lvMcr,
i4S5lWLyktO,Active,4,sarah.h963@gmail.com,,Owen H.,Fast and easy to set up already monetized,2024-07-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-i4S5lWLyktO,
i99gvdywOZB,Active,5,melissa.l963@gmail.com,,Clark K.,great service!!,2024-07-08T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-i99gvdywOZB,
'-6tmSuZnR7U,Active,5,warren.k852@gmail.com,,Sam H.,account has over 5k and works with the shop,2024-07-08T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596--6tmSuZnR7U,
XogU1m-x7FIP,Active,4,olivia.t741@gmail.com,,Gage E.,"account came fast, no problems with tiktok shop",2024-07-08T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-XogU1m-x7FIP,
VJnE_iMZkaTl,Active,5,jack.r963@gmail.com,,Alaric Q.,"account came fast, already monetized",2024-07-08T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-VJnE_iMZkaTl,
noMv4sAboyak,Active,4,natalie.c852@gmail.com,,Neil W.,ovcerall good experience,2024-07-08T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-noMv4sAboyak,
VbLkc2L45Cq,Active,3,lester.w71@gmail.com,,Ella D.,Had to fix some things,2024-07-08T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-VbLkc2L45Cq,
M6e-lWJUQm8,Active,5,olivia.b.77@gmail.com,,Olivia B.,"youtube is the new goldrush, be quick, too easy tbh",2024-07-08T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-M6e-lWJUQm8,
PJUhGloClCK,Active,5,noah.e.88@outlook.com,,Noah E.,"will not tell you my niche but my channel is going crazy, hope they remove the niche in the course hehe",2024-07-08T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-PJUhGloClCK,
IQSokTIQf,Active,5,olivia.a753@gmail.com,,Chase R.,"No issues, account was delivered monetized",2024-07-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-IQSokTIQf,
f3Cb2QcJVT4,Active,5,carl.y852@gmail.com,,Max O.,Quick service,2024-07-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-f3Cb2QcJVT4,
j_fUM5RaKRG,Active,4,chloe.h963@gmail.com,,Frank L.,account had over 10k,2024-07-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-j_fUM5RaKRG,
bNUMJ2ys-Px,Active,4,oscar.e852@gmail.com,,Adam I.,"came quick, no problems ",2024-07-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-bNUMJ2ys-Px,
tRhgwPafTBh,Active,5,warren.k852@gmail.com,,Lane L.,The account was ready to go and was monetized as promised. I connected to the TikTok Shop with ease and have already earned money from affiliates. Very happy with my purchase!,2024-07-07T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-tRhgwPafTBh,
SyKqCr5WXNe,Active,5,olivia.t741@gmail.com,,Ian I.,easy setup,2024-07-07T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-SyKqCr5WXNe,
DKNVVnplztcY,Active,4,jack.r963@gmail.com,,Jett F.,fast and easy,2024-07-07T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-DKNVVnplztcY,
1G1cWzGV2Ry0,Active,5,grace.j852@gmail.com,,Lysandra R.,Already seeing ad revenue🤑 ,2024-07-07T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-1G1cWzGV2Ry0,
rDjsEXSrXMw1,Active,5,lester.w741@gmail.com,,Ella D.,got it fast,2024-07-07T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-rDjsEXSrXMw1,
_Isr5c7cpYO,Active,3,zoe.d963@gmail.com,,Byron Q.,"Account works, but setup was a bit hard ",2024-07-07T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-_Isr5c7cpYO,
JFHFa_ZG3H8,Active,5,mateo.v.92@gmail.com,,Mateo V.,will buy more and build a money machine,2024-07-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-JFHFa_ZG3H8,
IiSY0JZBS9T,Active,4,olivia.k.19@outlook.com,,Olivia K.,very nice,2024-07-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-IiSY0JZBS9T,
r2qZOunhVT,Active,5,edward.y6@gmail.com,,Grant S.,"Fast delivery and easy setup really good product, already made my first money",2024-07-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-r2qZOunhVT,
PyXL_xUflHJ,Active,5,sophia.h741@gmail.com,,Noah P.,suprisingly quick delivery,2024-07-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-PyXL_xUflHJ,
rAy89m1aBjU,Active,4,gilbert.e741@gmail.com,,Neil M.,worked well and was ready to monetize,2024-07-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-rAy89m1aBjU,
zMgMOctrM1Z,Active,3,mia.x741@gmail.com,,Evan J.,"Account was monetized, but it wasn’t as easy to connect to my tools as I hoped",2024-07-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-zMgMOctrM1Z,
szCaJfTb9M9,Active,5,olivia.t741@gmail.com,,Vince M.,"5 videos in the fourth blew up, gonna retire now🤪🤑 ",2024-07-06T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-szCaJfTb9M9,
PIGNCEDI_9e,Active,5,jack.r963@gmail.com,,Nate J.,really fast delivery and no problemss with payment or setup,2024-07-06T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-PIGNCEDI_9e,
e43VdDCbGXJf,Active,4,grace.j852@gmail.com,,Ford G.,"delivered quickly, shop setup was no problem",2024-07-06T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-e43VdDCbGXJf,
Y8818xVFS9cq,Active,5,dale.b741@gmail.com,,Oberon S.,easily set up no problems witrh youtube,2024-07-06T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Y8818xVFS9cq,
D_cgrlgFLnsJ,Active,5,zoe.d963@gmail.com,,Wallace Q.,great service🤝💸 ,2024-07-06T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-D_cgrlgFLnsJ,
DCnz9xwtYcI,Active,3,adam.q852@gmail.com,,Kaise M.,neded a bit of extar work,2024-07-06T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-DCnz9xwtYcI,
XHliMdwTxo,Active,5,lucy.h258@gmail.com,,Ross T.,Exactly what I needed!!!!,2024-07-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-XHliMdwTxo,
eNM4eXYwWXp,Active,5,francis.e963@gmail.com,,Liam Q.,"Worked great, the account was monetized with over 10k followers",2024-07-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-eNM4eXYwWXp,
9Q4kvUi0z-7,Active,4,leah.x852@gmail.com,,Roy N.,think its gonna work,2024-07-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-9Q4kvUi0z-7,
Rnu0GBwrsoO,Active,3,roger.i963@gmail.com,,Dylan K.,"account was good, gotta start making money now",2024-07-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Rnu0GBwrsoO,
JlsDx4Fy_fp,Active,5,jack.r963@gmail.com,,Gabe N.,tiktok shop was seamless works good,2024-07-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-JlsDx4Fy_fp,
sNMgsJjLVNP,Active,5,grace.j852@gmail.com,,Joel K.,100% worth the money,2024-07-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-sNMgsJjLVNP,
P47fiujT-GDy,Active,4,dale.b741@gmail.com,,Duke H.,tiktok shop is something new,2024-07-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-P47fiujT-GDy,
2v0QosT4dUMG,Active,5,tiffany.n963@gmail.com,,Galadriel T.,Everything was perfect🤝 ,2024-07-05T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-2v0QosT4dUMG,
1K7fgOB6pI_g,Active,5,adam.q852@gmail.com,,Sarah F.,came ready to go directly,2024-07-05T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-1K7fgOB6pI_g,
wsA71DRbgEo,Active,3,lily.f71@gmail.com,,Neil G.,"Account works fine, I just dont know what to upload to be hones. But overall good qucik delivery as well",2024-07-05T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-wsA71DRbgEo,
'-wBvDizZQfi,Active,5,yuki.h.17@gmail.com,,Yuki H.,tiktok shop affiliate is the modern day robin hood,2024-07-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596--wBvDizZQfi,
yEjXfFSi67l,Active,4,santiago.b.39@yahoo.com,,Santiago B.,amazing,2024-07-05T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-yEjXfFSi67l,
6QuZ8tV2Ok,Active,5,charles.e852@gmail.com,,Todd U.,nice🥳 ,2024-07-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-6QuZ8tV2Ok,
dIQ9Fifx9qI,Active,5,leah.x852@gmail.com,,Ethan R.,"just made my first dollars, 5/5 ",2024-07-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-dIQ9Fifx9qI,
IX_JqdRjtG7,Active,4,milton.i963@gmail.com,,Tony O.,think it was no issues,2024-07-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-IX_JqdRjtG7,
DeX-NvOOY21,Active,3,emily.o852@gmail.com,,Cole L.,"The account wass monetized, but I had to spend extra time getting everything connected",2024-07-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-DeX-NvOOY21,
CTfzZA0gnn6,Active,5,grace.j852@gmail.com,,Beau O.,´found some affiliates,2024-07-04T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-CTfzZA0gnn6,
sgx9oAIhfpm,Active,5,dale.b741@gmail.com,,Brad L.,cam fast,2024-07-04T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-sgx9oAIhfpm,
9lEjczsuuZSl,Active,4,tiffany.n963@gmail.com,,Clay I.,hoping to start making first month,2024-07-04T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-9lEjczsuuZSl,
Jlzia33lX8UQ,Active,5,philip.p852@gmail.com,,Eamon U.,monetization active direct,2024-07-04T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Jlzia33lX8UQ,
WH1MzOYxnJZe,Active,5,lily.f741@gmail.com,,Tony G.,easy setup and no problems with youtube,2024-07-04T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-WH1MzOYxnJZe,
vZl_9IlAaLq,Active,3,melvin.g963@gmail.com,,Laura A.,took some extra time than I expected,2024-07-04T00:00:00.000Z,9658540425556,youtube,,,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-vZl_9IlAaLq,
D4UreXpc7K7,Active,4,ayaka.a.19@outlook.com,,Ayaka A.,easy and fast,2024-07-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-D4UreXpc7K7,
klOtR5Wnog,Active,5,sarah.x17@gmail.com,,Blake V.,no setup needed easy to get it,2024-07-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-klOtR5Wnog,
bNLn6hKoOYe,Active,5,leonard.i71@gmail.com,,Ryan S.,account was monitiezed  ,2024-07-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-bNLn6hKoOYe,
SA5oOZNOAvn,Active,4,ella.o852@gmail.com,,Scott P.,quick service and account was ready to use,2024-07-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-SA5oOZNOAvn,
hPPlh9qbDFd,Active,3,hubert.z741@gmail.com,,Aari A.,took a while to figure it out bit I think it wors now,2024-07-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-hPPlh9qbDFd,
uoB3ZEWgELc,Active,5,dale.b741@gmail.com,,Hank P.,Quick and simple👌 ,2024-07-03T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-uoB3ZEWgELc,
E0RzlJz63iz,Active,5,tiffany.n963@gmail.com,,Hugo M.,didnt know you could earn money with this but it works,2024-07-03T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-E0RzlJz63iz,
Xyk9thJ_wBJa,Active,4,philip.p852@gmail.com,,Troy J.,quick service👌 ,2024-07-03T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Xyk9thJ_wBJa,
4ZXTrNubHHhi,Active,5,rachel.s741@gmail.com,,Isolde V.,"The YouTube account was exactly as described. Great service in my opinion, a must if you do faceless YT!!",2024-07-03T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-4ZXTrNubHHhi,
3D4-vjWQdcYP,Active,5,melvin.g963@gmail.com,,Laura A.,"fast delivery, monetized account, already seeing revenue!",2024-07-03T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-3D4-vjWQdcYP,
552cpEKkYks,Active,4,malik.r.39@outlook.com,,Malik R.,will by my gf her dream bag this christmas on god,2024-07-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-552cpEKkYks,
13RhdKZ0oG,Active,5,philip.i753@gmail.com,,Brent W.,"A must if you want to earn money withg tiktok,",2024-07-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-13RhdKZ0oG,
rWl27d7BBeO,Active,5,emily.o456@gmail.com,,Luke T.,"Already monetized, no problems at all",2024-07-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-rWl27d7BBeO,
l_q9BOyGjvl,Active,4,douglas.z741@gmail.com,,Kent Q.,fast delivery and account was already monetized,2024-07-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-l_q9BOyGjvl,
nizBexqHHVg,Active,3,melissa.l963@gmail.com,,Sean N.,had 11k subs toughtt it wes going to have 10 but I think that works aswell,2024-07-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-nizBexqHHVg,
5pANtt7ekXn,Active,5,tiffany.n963@gmail.com,,Axel Q.,came ready works now,2024-07-02T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-5pANtt7ekXn,
iJS96HaZg3Sn,Active,5,philip.p852@gmail.com,,Ali A. ,nice mashalla💸 ,2024-07-02T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-iJS96HaZg3Sn,
oyQQz-OL_yg5,Active,4,rachel.s741@gmail.com,,Clint K.,"came fast, account was ready to monetize",2024-07-02T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-oyQQz-OL_yg5,
PT1vl8LvsjvK,Active,5,wayne.v963@gmail.com,,Ragnar W.,everything went smoothly,2024-07-02T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-PT1vl8LvsjvK,
3x4QJqGkDsTQ,Active,4,isabel.a852@gmail.com,,Roger Y.,Setup was easy.,2024-07-02T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-3x4QJqGkDsTQ,
01PWkbJ4hqK,Active,4,ayaka.c.53@yahoo.com,,Ayaka C.,1k Subscribers👍,2024-07-02T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-01PWkbJ4hqK,
8wu0mKRshe,Active,5,amber.o963@gmail.com,,Juan A.,workrs even in spain!!,2024-07-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-8wu0mKRshe,
bjpLsE_xLyZ,Active,5,warren.z963@gmail.com,,Jake U.,the account was ready to earn make money directly,2024-07-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-bjpLsE_xLyZ,
I-ffvh7ni98,Active,4,angela.l963@gmail.com,,Greg R.,everything worked good,2024-07-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-I-ffvh7ni98,
QFx4iwnOpvp,Active,3,warren.k852@gmail.com,,Eric O.,monitzed on arribal was a bit trouble setting it up,2024-07-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-QFx4iwnOpvp,
IJUtdO4kjW9,Active,4,philip.p852@gmail.com,,Leon R.,shop linked,2024-07-01T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-IJUtdO4kjW9,
V7RrlUkr2VLI,Active,5,rachel.s741@gmail.com,,Reid O.,everything worked,2024-07-01T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-V7RrlUkr2VLI,
